vermogen :  macht; kracht; kracht; faculteit; bekwaamheid; rijkdom; bezit; bezitting; fortuin
un peu :  quelque peu; un brin
bitte :  bollard; bitte schön; bitte sehr; gern geschehen; keine Ursache; bitte sehr
lol :  mdr; nikte'; gein; pret; vertier
afhalen :  ophalen
fanegada :  fanega de sembradura
araba :  arabadon
arabe :  arabique; arabophone; saoudien
débordement :  invasion; bordée
peau :  exoderme
drift :  woede; boosheid; impuls; haast; passie; liefde; meute; afdrijving
ADN complémentaire :  acide désoxyribonucléique complémentaire
falbala :  atour; fanfreluche; fioriture; garniture; ornement
-i :  -tu; -du; -n
partir en fumée :  s’évaporer
яичница :  омлет
nana :  chick; gonzesse; nénette; louloutte; pépée; pitoune; malaltega
péjoratif :  dépréciatif
tranquille :  calme; sage; tranquille, Bill; tranquille, Émile
grégaire :  grégarien
bugìa :  menzogna
gauche :  bâbord; sénestre; maladroit; chiral; lévogyre; bâbord; sénestre
voldoende :  toereikend
pompe à bicyclette :  pompe à vélo
aantal :  kwantiteit; tal; hoeveelheid
calme :  paisible; placide; serein; tranquille; quiétude; repos; sang-froid; tranquillité
endémique :  sédentaire
help :  assisteer; give a hand; helping hand
urine :  pipi; pisse
uva :  acino; chicco d'uva; racemus
énormément :  beaucoup; considérablement; démesurément; excessivement; extrêmement; follement; immensément; immodérément; moult; super; très; vachement
tamponne :  cuite; guinze; muflée
vomir :  appeler Raoul; bader; caller l’original; dégobiller; dégueuler; gerber; quicher; régurgiter; remettre; renarder; rendre; taper galette; abhorrer; racar; rendre; regantar
enveloppe :  briefomslag; couvert
issue :  sortie; fin; item
piège :  embûche
abadengo :  abacial; abadía
筷子 :  筷
cachemiri :  cachemirien; cachemirien
en attente :  en stand-by; en suspens
acide désoxyribonucléique :  ADN
frapper :  taper; cogner; heurter; percuter; toquer; tambouriner; varger
poulet :  coquelet; chapon; poularde; blaireau; pigeon
cumbersome :  cumbrous
châtain :  châtaigné
camouflage :  maquillage; déguisement; dissimulation; artifice; fraude
oplossing :  antwoord; uitkomst; uitweg
pièce à pièce :  pièce par pièce
gratuitement :  gratis
kan :  mag; pot; karaf; kruik; man
kam :  kde; kde
kas :  kappas; kassa; broeikas; holte
kar :  motor; xebat; şixul; bikaranîn; karik; karîle; wagen; wagen; auto; taxi
combustible mox :  MOX; Mox
haleine :  souffle
apagogie :  absurde; reductio ad absurdum
crayon :  stylo
aboutement :  aboutage
athée :  impie; libre-penseur; incroyant; mécréant; non-croyant; sans-dieu; impie; incroyant; mécréant; non-croyant
фасад :  фас; лицо
gaillardement :  allègrement; gaiement; jovialement; joyeusement
paleta :  škála
bas-côté :  nef latérale; collatéral
s’évertuer :  se démener; s’efforcer; se battre les flancs; peiner; combattre; batailler; lutter
dalle :  pierre; dalot; darne
Wal :  Walfisch
dame :  reine; demoiselle; hie; pilon; barrage; dam; digue; retenue
фигляр :  шут; фокусник; акробат; кривляка; позёр; орёл-скоморох
cantar :  salmodiar
brûler :  calciner; carboniser; cramer; flamber; griller; incendier; incinérer; rôtir; toucher au but
loon :  salaris; bezoldiging
plátano :  banano; banana; plátano grande; plátano roatán
ropa :  skrika; håna; nafta; zemní; olej; černé; zlato
agréger :  fusionner; consolider; mixer; rassembler; souder
kilogramme :  kilo
déambulatoire :  carole; pourtour; pourtour; chœur; bas-côté; pourtournant; bas-côté; pourtour
brome :  muride; dibrome; drone
emblaver :  bléer; emblayer; ensemencer
bleu d’émail :  bleu d’azur; smalt; verre de cobalt
marque :  signe; arrêt de volée
Internet :  net; web
allée :  accès; avenue; cours; mail; passage; rue; sentier; tortille; voie
chaton :  minet; minou; iule; saule discolore; saule décoloré; mouton
川 :  巛
soliloque :  monologue
haliotoïde :  haliotidé
eumétazoaires :  métazoaire supérieur
Буркина Фасо :  Република Буркина Фасо
stem :  stemmbogen; stemgeluid; kiesstem; partij; zangpartij
New Delhi :  Nouvelle-Delhi
calvette :  buse; ponceau
palomino :  listan; palomo; pichón
bosse :  blessure; protubérance; cyphose; gibbosité; butte; aptitude; convexité; inégalité; irrégularité
haret :  chat libre; chat haret; chat sauvage
classification semi-dirigée :  classification semi-supervisée
nombre de charge :  numéro atomique
réplétion :  plénitude; pléthore
carta de hidalguía :  carta ejecutoria de hidalguía; ejecutoria
vivace :  pérenne
vernieuwing :  vervanging; innovatie
beenhouwerij :  slagerij
confusément :  illisiblement
kato :  kate
kata :  sabda; ujar
tunnelier :  mole; taupe
pissotière :  pissoir; urinoir; vespasienne
星期 :  周; 礼拜
étain :  gris
deuche :  2CV; deudeuche; deux-chevaux; deux pattes
à proportion de :  en proportion de
forfait :  attentat; crime; délit; faute; forfaiture; homicide; malversation; méfait; trahison; abandon; désistement
wie :  watter
wit :  blank
portugais :  ibérique; lusitanien; langue de Camões
titré :  facial tissue
bière :  binouze; bibine; broue; cervoise; chope; flacatoune; frette; mousse; rebiche; roteuse; tize; binche
Bache :  Wildsau
Zahn :  Zinke
conteneur complet :  CC
atone :  amorphe; fixe; flasque; indolent; inexpressif; mou; paresseux; passif; terne
titre :  libellé; aloi
三月 :  弥生
fatigue :  lassitude
madre :  mama; ma; mami; jefa; chingadera; chingaderita; mierda; verga
bosniaque :  bosnien
übertreffen :  toppen; überbieten; überborden; überragen
à première vue :  au premier coup d’œil
népalais :  gorkhali; gourkhali; gurkhali; népali; gorkhali
loup-garou :  lycanthrope
madré :  rusé; futé; rusé; futé
furet :  vrille à déboucher
furer :  frencher
bougie :  kaars
bijection :  correspondance biunivoque
ondernemer :  aannemer; industrieel; fabrikant; ondernemingsleider; bestuurder; zakenman
management :  administration
cafétéria :  cafét’; cafèt’; cafète; cafétaria
hypocritement :  benoîtement; pharisaïquement
Йемен :  Йемен Республикасы; Йемен Республика; Бүгд Найрамдах Йемен Улс; Йемены Республикæ; Республика Йемен; НДРЙ; ЙАР; Йемен Республики
empathie :  décentration
récépissé :  accusé de réception; reçu
spleen :  blues; bourdon; déprime; diable bleu; mélancolie; neurasthénie
mercatique :  commercialisation; marketing opérationnel de la demande; mise en marché
se battre :  combattre; lutter; se bastonner; se chiquer; se friter; se bochonner
marteau :  darracq; heurtoir
bug :  hassle
téléprompteur :  télésouffleur
agnostique :  areligieux; areligieux
grap :  mop
zullen :  gaan
gram :  tranuga
tache :  bougnette; salissure; angiome
blinken :  glimmen; schitteren; stralen
partagiciel :  contribuciel
klant :  keaper; cliënt
bloc de départ :  cale de départ; starting block
tubabu :  faraje; faransi
gomme :  chewing-gum; gomme à mâcher
bloc d’obturation de puits :  BOP
yak :  dégueu; dégueulasse
sémiologie :  sémantique; sémiotique; séméiologie
bestemming :  doel
phishing :  hameçonnage; filoutage
ku :  kur
demi :  moitié
page d’accueil :  home; main page; web; accueil; web; page d'entrée; web
Coran :  Alcoran; mechaf el-kerim
suborbital :  sous-orbital
well :  good
drone :  helikopter; vliegtuig
colonne en charge :  colonne humide
vrouw :  dame; koningin
vida :  hle
vide :  abandonné; aride; creux; dégarni; dénudé; dénué; dépouillé; désert; impeuplé; inhabité; inoccupé; mort; nu; nul; stérile; vacant; vain
’s-Hertogenbosch :  Den Bosch
temporellement :  temporairement
etalage :  uitstalraam; vitrine
Cologne :  belle du Rhin
page :  valet; Face d’une feuille; side; Moment, haut fait; account; record
arbitrage :  appréciation; conciliation; décision; entremise; estimation; jugement; règlement; transaction; dosage
à la suite de :  suite à
arbeider :  werker; arbeidersman; boere-arbeider
accoucheuse :  sage-femme
Insel :  Eiland
journal :  journal intime; canard; feuille de chou; éphéméride
freedom :  liberty
beige :  marron; clair; vaaleanruskea
hoofd :  caput; bol; kop; persoon; baas; chef; leider
citrono :  limono
effrontément :  éhontément
eau :  agoua; flotte; Château La Pompe; flotte; baille; onde
baiser :  embrasser; bécoter; becqueter; biser; bisouter; sauter
avoir du cul :  avoir de la chatte; avoir de la moule; avoir du bol; avoir du pot; cocu; chance de cocu; veine de cocu
augmenter :  accentuer; accroître; attiser
bastide :  bastille; mas
extra- :  ecto-; exo-; hyper-; super-; ultra-
frauduleusement :  illicitement
tasse :  bol; mazagran; mug
vast :  ample; folgat
gerbeur :  chariot gerbeur; chariot élévateur
ramage :  gazouillement; ramagier; ramain; ramier; ramu
fuga :  fugato
héréditaire :  ancestral; ataval; atavique; congénital; génétique; inné; naturel; séculaire; successible; successif; traditionnel; transmis
reste :  surplus; reliquat; résidu; modulo
marotte :  fixation; hantise; idée fixe; manie
Wirt :  Hausherr
à coup sûr :  aussi sûrement qu’émouchet sur poulettes
warm :  heiß; lukewarm
tamoul :  tamil
candidature :  demande; baccalauréat; candi
alène :  aiguille
humilité :  humblitude; modestie
gracieusement :  aimablement; gentiment; à titre gracieux; gratis; gratuitement; pour les beaux yeux
фанатизм :  преданность
autoroute de l’information :  inforoute
recycleerbaar :  recyclebaar
inhabitant :  habitant
hallebardier :  homme de pied
asturianu :  bable; asturllionés; llionés
sida :  flank; kant; blad
décousu :  incohérent
kies :  verkies
à proportion :  en proportion; par proportion
libála :  bolóngani; likwéla
chargement :  fret; cargaison
angon :  digon
Wallonie :  Région wallonne
minä :  ma; mä; mie; miä; meikä; meitsi; allekirjoittanut; itse
étalon :  standard
impérieusement :  absolument; autoritairement
immeuble :  bâtiment; tour; immobile; indéplaçable; immobilier
helen :  genezen
daine :  dine
essai de choc :  crash test
hallucination :  sinnesvilla; synvilla
mind :  pay attention
butor :  balourd; cuistre; lourdaud; paltoquet
abstrait :  abscons
botanique :  phytologique; phytologie
Coca-Cola :  Coke
dog :  pooch; bloke; chap; fellow; guy
dos :  dones; donatio; donum; largitio; munus; facultas; indoles; ingenium; virtus
présentement :  actuellement; aujourd’hui; de nos jours; de notre temps; en ce moment; maintenant; à présent
amphigourique :  embrouillé; inintelligible; obscur; incompréhensible; abscons
verticalement :  d’aplomb
bloem :  plaatstaal; bus; reservoir; trommel; kijk; oogopslag
fraîchement :  depuis peu; frais; fraîcheur; nouvellement; récemment
architecture :  archi; architectonique
géomètre :  arpenteur; métreur; géométrologue
drôlement :  très; bigrement; diablement; extrêmement; fichtrement; rudement; sacrément; vachement
nymphomane :  grimpe-au-poireau; hypersexuelle; nympho; pinéguette; saute-au-paf; saute-aux-prunes
avant-midi :  matinée
constamment :  continument; assurément
handelaar :  sakeman
milieu :  centre; environnement; mitan
monotonement :  ennuyeusement
fuite :  abandon; échappatoire; éloignement; escapisme; défaite; faux-fuyant; fente; panique; pantalonnade; perte; pirouette
concomitant :  coïncident
battre de l’aile :  s’essouffler; perdre pied; prendre l’eau
inexorablement :  implacablement
alcali :  base
cadeau :  don; offrande; présent; geschenk; present; gift; schenking
гносеология :  епистемология; эпистемология
au-dessous :  en bas
vieux :  âgé; ancien; vétuste
Eule :  Eulenfalter
human :  humanal; human being
dûment :  en due forme
musique :  air; chanson; chant; cinquième art; mélodie
satirisch :  satiriek; bijtend; spottend
transformé :  modifié
afdeling :  vak; fag
гигант :  великан; исполин; корифей; титан; громада; исполин
agami :  oiseau-trompette; psophie
jusqu’aux oreilles :  des pieds à la tête
fellation :  gâterie; irrumation; pipe; plume; pompier; turlute; tutoyer le pontife; pomper; taper dans la glotte; détartrer le larynx; repeindre l’œsophage; shampoing
циан :  ядовитый газ; дициан
baraquage :  agenouillement
hyperonyme :  archilexème
originellement :  de sa nature; originairement
pratiquement :  concrètement
arche :  arc; arcade; voûte; arche naturelle; pont naturel; châsse; écrin
bénin :  angélique; anodin; bienveillant; bénéfique; clément; doux; faible; propice; véniel
pouque :  pouche
provisoirement :  en attendant
potato :  spud
manager :  chef d’entreprise; contremaître; agent; imprésario; bedrijfsleider; leider; chef
Verteilernocken :  Nocke
见 :  看
tacot :  guimbarde; ravan; teuf-teuf; tas de boue; tas de ferraille
хаос :  беспорядок
roepen :  aanroepen; oproepen
w.-c. :  cabinet; cabinets; chiottes; gogues; là où le roi va seul; latrines; lieu d’aisance; petit coin; toilette; toilettes; water-closet
cochlée :  limaçon
pakken :  nemen
verge :  yard
vous :  chlup
secondairement :  accessoirement
apathie :  nonchalance; indolence; dofheid; lusteloosheid; wezenloosheid
militaire :  martial; guerrier; soldat; trouffion; bidasse; chair à canon; fantassin; gendarme; mercenaire; milicien
Бутан :  Каралеўства Бутан; Кралство Бутан; Бутан Хоруоллуга; Бутан Патшалығы; Бутан корольув; Кралството Бутан; Бутаны вант улс; Королевство Бутан; Краљевина Бутан; Бутан патшалăхĕ
